First_Name,Last_Name,Age,Department_Region,Status,Salary,Email,Phone,Performance_Score,Remote_Work
Charlie,Davis,30.0,HR-Florida,Pending,86653.96,charlie.davis@example.com,-1595919456,Average,True
Charlie,Jones,25.0,Sales-Nevada,Active,100719.94,charlie.jones@example.com,-5757475832,Good,False
Bob,Davis,25.0,HR-Texas,Pending,91600.13,bob.davis@example.com,-9205677566,Average,True
Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,71873.66,heidi.smith@example.com,-7722660255,Good,True
Eva,Williams,30.0,HR-New York,Active,69365.47,eva.williams@example.com,-2650622922,Average,True
Heidi,Smith,25.0,HR-New York,Active,58012.23,heidi.smith@example.com,-1067245306,Average,True
Bob,Miller,30.0,Sales-California,Pending,68973.65,bob.miller@example.com,-6248433796,Average,True
Eva,Smith,32.48454882571075,Admin-New York,Active,92928.4,eva.smith@example.com,-6627051156,Poor,True
Heidi,Smith,25.0,Admin-Texas,Inactive,53531.92,heidi.smith@example.com,-9423873669,Poor,True
Bob,Miller,40.0,Finance-New York,Pending,112389.31,bob.miller@example.com,-4254969191,Excellent,False
Heidi,Brown,32.48454882571075,HR-California,Inactive,63870.3,heidi.brown@example.com,-8455259709,Excellent,False
Bob,Garcia,40.0,Sales-New York,Active,106164.53,bob.garcia@example.com,-7563353573,Good,False
Bob,Smith,40.0,HR-Nevada,Pending,103654.54,bob.smith@example.com,-8595325938,Poor,False
David,Miller,30.0,Sales-California,Inactive,62834.72,david.miller@example.com,-9337970580,Good,True
Frank,Jones,35.0,Finance-Florida,Active,83273.41,frank.jones@example.com,-6295187793,Excellent,False
Heidi,Williams,30.0,HR-California,Pending,58917.58,heidi.williams@example.com,-1763425072,Good,False
Bob,Williams,35.0,Sales-Nevada,Active,71148.27,bob.williams@example.com,-3055978244,Excellent,True
Grace,Smith,30.0,Sales-New York,Pending,118172.42,grace.smith@example.com,-7598339913,Poor,True
Frank,Brown,30.0,DevOps-Illinois,Inactive,118614.37,frank.brown@example.com,-388436603,Average,False
Frank,Brown,32.48454882571075,DevOps-New York,Active,96872.36,frank.brown@example.com,-4324006156,Poor,False
Heidi,Jones,25.0,Sales-Illinois,Inactive,88856.14,heidi.jones@example.com,-2768297513,Good,True
Charlie,Smith,35.0,Finance-Texas,Pending,97985.61,charlie.smith@example.com,-7439742924,Good,False
Grace,Williams,35.0,Finance-Nevada,Pending,56337.31,grace.williams@example.com,-105875255,Poor,True
Alice,Brown,30.0,DevOps-New York,Inactive,70405.23,alice.brown@example.com,-8065625903,Poor,True
Heidi,Smith,30.0,Admin-Nevada,Inactive,89919.35,heidi.smith@example.com,-5990802710,Excellent,True
Eva,Davis,40.0,DevOps-California,Active,50568.35,eva.davis@example.com,-2218231554,Good,True
Grace,Brown,30.0,HR-Texas,Inactive,85155.05639558233,grace.brown@example.com,-1651768085,Good,False
Frank,Miller,25.0,HR-Texas,Active,99155.53,frank.miller@example.com,-6281372142,Poor,True
Frank,Davis,40.0,Finance-Florida,Inactive,64785.13,frank.davis@example.com,-3080037002,Average,True
Charlie,Garcia,30.0,Sales-Florida,Inactive,79206.48,charlie.garcia@example.com,-3228556607,Good,False
Charlie,Brown,30.0,Cloud Tech-Texas,Pending,60079.71,charlie.brown@example.com,-4706810389,Average,True
Grace,Williams,30.0,Cloud Tech-New York,Pending,79109.88,grace.williams@example.com,-3397051957,Poor,False
Grace,Johnson,32.48454882571075,Admin-Florida,Pending,88643.5,grace.johnson@example.com,-2632809447,Poor,False
Frank,Davis,30.0,Admin-Florida,Pending,90455.7,frank.davis@example.com,-5862394534,Excellent,False
David,Garcia,32.48454882571075,HR-Florida,Pending,75687.9,david.garcia@example.com,-4614707985,Good,True
Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,55604.42,heidi.jones@example.com,-3210613393,Average,False
Eva,Jones,40.0,Sales-Texas,Pending,92704.94,eva.jones@example.com,-3945703942,Excellent,False
Bob,Williams,32.48454882571075,Sales-California,Pending,113250.97,bob.williams@example.com,-8040325375,Good,True
Alice,Brown,40.0,Finance-Illinois,Inactive,101367.02,alice.brown@example.com,-5769277893,Excellent,False
Eva,Smith,35.0,Admin-Texas,Pending,102459.77,eva.smith@example.com,-3191009003,Poor,False
Eva,Brown,25.0,DevOps-Florida,Pending,90100.2,eva.brown@example.com,-476921052,Good,False
Eva,Williams,32.48454882571075,Cloud Tech-California,Inactive,58877.49,eva.williams@example.com,-3651460400,Excellent,False
Eva,Jones,35.0,Admin-Illinois,Inactive,85155.05639558233,eva.jones@example.com,-4247310719,Excellent,False
Bob,Brown,32.48454882571075,Admin-Illinois,Pending,96140.89,bob.brown@example.com,-1137984408,Average,True
Charlie,Jones,35.0,DevOps-New York,Inactive,105956.04,charlie.jones@example.com,-7123166006,Excellent,False
Frank,Davis,25.0,Admin-Illinois,Active,84716.38,frank.davis@example.com,-6762090143,Good,False
Grace,Garcia,30.0,DevOps-Florida,Pending,61709.83,grace.garcia@example.com,-7340433699,Good,True
Frank,Smith,25.0,DevOps-California,Active,61732.03,frank.smith@example.com,-9687304518,Average,True
Eva,Davis,40.0,DevOps-Illinois,Active,97845.7,eva.davis@example.com,-5778255881,Good,True
Eva,Jones,30.0,Sales-Florida,Active,114905.58,eva.jones@example.com,-5562965753,Poor,False
Frank,Jones,32.48454882571075,DevOps-Texas,Active,94619.69,frank.jones@example.com,-2786561941,Good,True
Grace,Johnson,32.48454882571075,DevOps-California,Inactive,68696.15,grace.johnson@example.com,-5577820581,Good,False
Grace,Johnson,40.0,DevOps-Nevada,Active,97032.29,grace.johnson@example.com,-9582923615,Excellent,False
Frank,Davis,30.0,HR-Illinois,Active,50593.33,frank.davis@example.com,-1880819047,Excellent,True
Grace,Miller,25.0,Sales-Texas,Pending,74606.15,grace.miller@example.com,-2357155867,Good,True
Eva,Davis,30.0,Cloud Tech-Texas,Pending,53981.73,eva.davis@example.com,-6395613722,Average,False
David,Johnson,32.48454882571075,DevOps-Texas,Pending,56047.05,david.johnson@example.com,-817214363,Excellent,True
Grace,Jones,32.48454882571075,Admin-Texas,Pending,67733.5,grace.jones@example.com,-3813000412,Average,False
Bob,Williams,40.0,HR-Florida,Pending,103891.64,bob.williams@example.com,-2114716559,Good,True
Charlie,Davis,25.0,HR-Texas,Inactive,73285.83,charlie.davis@example.com,-9456534698,Good,True
Eva,Jones,30.0,Finance-Texas,Inactive,92721.13,eva.jones@example.com,-7990707549,Poor,True
Heidi,Williams,25.0,Admin-Illinois,Inactive,92977.64,heidi.williams@example.com,-4768169956,Excellent,False
Heidi,Williams,35.0,Cloud Tech-Texas,Active,89994.12,heidi.williams@example.com,-607174810,Good,True
Heidi,Johnson,25.0,Finance-New York,Pending,50060.73,heidi.johnson@example.com,-3176539704,Poor,False
Grace,Davis,35.0,Admin-Nevada,Inactive,90224.82,grace.davis@example.com,-4873961028,Excellent,False
Heidi,Brown,40.0,Finance-Florida,Pending,106859.3,heidi.brown@example.com,-871827495,Good,False
David,Smith,25.0,Finance-Nevada,Inactive,89707.07,david.smith@example.com,-8049187273,Good,False
Frank,Johnson,35.0,DevOps-California,Inactive,94259.08,frank.johnson@example.com,-2049561212,Excellent,True
Bob,Johnson,35.0,Sales-California,Active,82174.75,bob.johnson@example.com,-7730626041,Excellent,False
David,Brown,30.0,Sales-Texas,Inactive,63370.22,david.brown@example.com,-3597371121,Excellent,False
Bob,Smith,35.0,Finance-Texas,Pending,101472.69,bob.smith@example.com,-2990775607,Good,True
David,Jones,25.0,DevOps-Illinois,Active,77213.73,david.jones@example.com,-5816704685,Good,False
Eva,Miller,40.0,Sales-Florida,Active,73749.96,eva.miller@example.com,-1114576831,Poor,True
Alice,Davis,40.0,Cloud Tech-New York,Pending,86618.37,alice.davis@example.com,-1021923784,Average,False
Charlie,Miller,32.48454882571075,Admin-Texas,Active,59911.33,charlie.miller@example.com,-8471296179,Excellent,True
Heidi,Jones,32.48454882571075,Cloud Tech-New York,Pending,59137.64,heidi.jones@example.com,-3324260507,Good,False
Alice,Garcia,35.0,Cloud Tech-Florida,Pending,108474.65,alice.garcia@example.com,-184980424,Good,True
Bob,Johnson,25.0,Finance-Illinois,Pending,54417.71,bob.johnson@example.com,-3733777311,Excellent,False
Frank,Smith,40.0,HR-Texas,Pending,88211.94,frank.smith@example.com,-6881228216,Average,False
David,Johnson,25.0,Sales-New York,Inactive,58452.18,david.johnson@example.com,-8192365345,Excellent,True
Grace,Williams,30.0,DevOps-California,Pending,80706.28,grace.williams@example.com,-605603566,Average,True
Alice,Johnson,30.0,Cloud Tech-Nevada,Pending,85155.05639558233,alice.johnson@example.com,-9327986238,Good,True
Heidi,Johnson,25.0,Cloud Tech-Texas,Active,99471.89,heidi.johnson@example.com,-8471690617,Average,True
Eva,Jones,40.0,DevOps-Florida,Pending,64431.22,eva.jones@example.com,-1205464753,Poor,False
Heidi,Jones,40.0,Admin-New York,Pending,52633.48,heidi.jones@example.com,-8954787697,Good,False
Heidi,Jones,32.48454882571075,Cloud Tech-Nevada,Inactive,79315.01,heidi.jones@example.com,-9992751757,Poor,True
David,Miller,25.0,Sales-Texas,Pending,110391.17,david.miller@example.com,-8914444982,Excellent,False
David,Williams,40.0,DevOps-Nevada,Active,53714.83,david.williams@example.com,-5539354357,Excellent,True
Charlie,Garcia,40.0,Finance-New York,Active,114587.11,charlie.garcia@example.com,-6449639242,Excellent,True
Frank,Garcia,35.0,Admin-Florida,Inactive,93177.35,frank.garcia@example.com,-5885379820,Average,False
Heidi,Jones,25.0,Cloud Tech-Nevada,Active,62312.13,heidi.jones@example.com,-4339527535,Good,False
Heidi,Smith,32.48454882571075,Cloud Tech-Texas,Active,81137.46,heidi.smith@example.com,-7497852490,Excellent,False
Grace,Miller,30.0,DevOps-Nevada,Inactive,104528.27,grace.miller@example.com,-4168601346,Excellent,False
Bob,Brown,30.0,DevOps-Florida,Active,112395.56,bob.brown@example.com,-7894896339,Good,False
Heidi,Smith,25.0,Finance-New York,Active,81849.36,heidi.smith@example.com,-6791766511,Excellent,False
Charlie,Davis,40.0,DevOps-New York,Pending,118288.91,charlie.davis@example.com,-2150014187,Poor,False
Charlie,Davis,25.0,DevOps-Illinois,Active,59555.1,charlie.davis@example.com,-4216309000,Good,True
Heidi,Smith,40.0,Admin-California,Active,70661.31,heidi.smith@example.com,-5944633398,Good,True
Charlie,Jones,32.48454882571075,Sales-New York,Active,109988.16,charlie.jones@example.com,-9485320894,Good,True
David,Brown,32.48454882571075,Finance-Florida,Inactive,101101.24,david.brown@example.com,-3263890218,Poor,True
David,Brown,30.0,HR-Florida,Pending,112427.58,david.brown@example.com,-9471136336,Good,True
Charlie,Miller,32.48454882571075,Cloud Tech-Florida,Active,119389.15,charlie.miller@example.com,-9223410345,Poor,False
Alice,Brown,40.0,Sales-Florida,Inactive,105861.23,alice.brown@example.com,-9967331166,Good,True
Heidi,Davis,40.0,Admin-Texas,Pending,50869.61,heidi.davis@example.com,-7269608436,Average,True
David,Williams,30.0,HR-California,Active,85155.05639558233,david.williams@example.com,-6855078966,Excellent,True
Eva,Jones,30.0,DevOps-Florida,Pending,90856.21,eva.jones@example.com,-9352196262,Average,True
Heidi,Brown,30.0,DevOps-Florida,Active,111008.63,heidi.brown@example.com,-3556434368,Excellent,True
Alice,Miller,25.0,Finance-Nevada,Inactive,52289.99,alice.miller@example.com,-7093170694,Poor,True
Eva,Davis,32.48454882571075,Sales-Illinois,Active,97926.56,eva.davis@example.com,-5607676163,Average,True
Frank,Williams,25.0,Sales-Nevada,Inactive,53609.38,frank.williams@example.com,-5345472238,Good,False
Heidi,Johnson,32.48454882571075,Cloud Tech-California,Inactive,95372.09,heidi.johnson@example.com,-8983065030,Excellent,False
David,Johnson,30.0,HR-New York,Pending,95432.69,david.johnson@example.com,-2198041846,Excellent,True
David,Williams,30.0,HR-California,Inactive,97615.87,david.williams@example.com,-2426423641,Average,False
Bob,Davis,35.0,HR-Florida,Inactive,86867.78,bob.davis@example.com,-8131909247,Poor,False
Eva,Miller,40.0,Sales-California,Pending,106615.71,eva.miller@example.com,-7623039110,Average,False
Bob,Williams,30.0,Finance-Texas,Active,112856.21,bob.williams@example.com,-4281785227,Poor,False
Bob,Jones,25.0,Admin-California,Active,60356.78,bob.jones@example.com,-2305248087,Poor,True
David,Jones,32.48454882571075,DevOps-Texas,Inactive,117870.22,david.jones@example.com,-622072238,Excellent,False
Charlie,Johnson,40.0,HR-Florida,Inactive,95127.91,charlie.johnson@example.com,-5947372131,Average,False
Bob,Brown,25.0,Admin-Illinois,Pending,78818.42,bob.brown@example.com,-9016204786,Average,False
Frank,Miller,40.0,Sales-Nevada,Pending,108933.55,frank.miller@example.com,-6886878598,Poor,True
Eva,Johnson,32.48454882571075,Admin-California,Active,68200.52,eva.johnson@example.com,-6486287202,Average,True
Eva,Brown,25.0,Admin-California,Inactive,116934.97,eva.brown@example.com,-1954196663,Good,True
Charlie,Brown,32.48454882571075,HR-New York,Active,99567.78,charlie.brown@example.com,-5057303626,Good,True
Charlie,Garcia,30.0,Admin-Texas,Active,90216.76,charlie.garcia@example.com,-9246320373,Average,True
Frank,Jones,30.0,Admin-Illinois,Pending,96588.73,frank.jones@example.com,-7677537259,Average,True
Charlie,Davis,35.0,Finance-Illinois,Active,71109.18,charlie.davis@example.com,-3214505765,Poor,True
Grace,Smith,40.0,Admin-Florida,Inactive,50300.6,grace.smith@example.com,-1945887070,Good,False
Frank,Davis,35.0,Finance-California,Pending,60295.84,frank.davis@example.com,-5534820127,Good,False
Heidi,Smith,35.0,DevOps-Texas,Pending,113012.21,heidi.smith@example.com,-4008385075,Excellent,False
Bob,Williams,35.0,Cloud Tech-Florida,Pending,65425.54,bob.williams@example.com,-5975954507,Poor,True
Frank,Jones,25.0,Sales-Nevada,Active,86850.37,frank.jones@example.com,-9177680897,Excellent,True
Eva,Brown,30.0,Cloud Tech-Texas,Pending,81182.07,eva.brown@example.com,-1265742230,Good,True
Bob,Miller,32.48454882571075,Finance-New York,Inactive,92222.03,bob.miller@example.com,-9646300401,Poor,True
Alice,Smith,35.0,Finance-New York,Pending,79934.83,alice.smith@example.com,-3693626893,Average,True
Alice,Davis,35.0,HR-California,Inactive,111201.12,alice.davis@example.com,-3012047136,Poor,False
Heidi,Brown,40.0,Finance-California,Active,100960.05,heidi.brown@example.com,-2711759573,Average,False
Grace,Smith,30.0,Sales-Illinois,Active,64544.87,grace.smith@example.com,-9885582983,Average,True
Frank,Smith,25.0,Sales-Florida,Active,78662.24,frank.smith@example.com,-9330674583,Poor,True
Grace,Garcia,30.0,Sales-Florida,Pending,102867.06,grace.garcia@example.com,-7609441282,Average,True
Charlie,Smith,40.0,HR-Illinois,Inactive,107595.95,charlie.smith@example.com,-3372188565,Excellent,True
Eva,Miller,40.0,Sales-Nevada,Inactive,85155.05639558233,eva.miller@example.com,-6954132970,Good,False
Eva,Jones,35.0,DevOps-Nevada,Inactive,95766.91,eva.jones@example.com,-5066626704,Average,True
Grace,Miller,30.0,Finance-Nevada,Pending,51990.98,grace.miller@example.com,-5143776935,Excellent,True
Heidi,Johnson,25.0,Sales-Nevada,Inactive,83634.01,heidi.johnson@example.com,-6343925294,Average,True
Eva,Brown,40.0,DevOps-Texas,Inactive,85155.05639558233,eva.brown@example.com,-9611110285,Good,True
Eva,Jones,30.0,Sales-Texas,Active,82273.08,eva.jones@example.com,-7120072023,Excellent,False
Frank,Garcia,30.0,Cloud Tech-California,Inactive,94537.3,frank.garcia@example.com,-5591024509,Good,True
Alice,Jones,35.0,HR-Illinois,Pending,85970.65,alice.jones@example.com,-9109032670,Good,True
Charlie,Jones,25.0,Sales-New York,Pending,111071.02,charlie.jones@example.com,-4949819420,Excellent,False
Eva,Davis,35.0,DevOps-Nevada,Pending,56708.34,eva.davis@example.com,-7942817933,Excellent,False
Charlie,Jones,25.0,Admin-Illinois,Inactive,104516.55,charlie.jones@example.com,-652775843,Excellent,False
Charlie,Garcia,25.0,Admin-New York,Pending,108210.15,charlie.garcia@example.com,-6634533721,Poor,True
Bob,Miller,40.0,Finance-Texas,Active,85155.05639558233,bob.miller@example.com,-109121721,Excellent,True
Frank,Jones,35.0,DevOps-California,Active,80935.65,frank.jones@example.com,-1455937660,Excellent,False
Frank,Williams,30.0,DevOps-California,Active,107020.19,frank.williams@example.com,-8943705262,Excellent,False
Charlie,Brown,30.0,HR-New York,Active,118677.67,charlie.brown@example.com,-5100462775,Excellent,False
Bob,Jones,25.0,Cloud Tech-Florida,Inactive,63744.57,bob.jones@example.com,-5725659201,Average,False
Alice,Brown,40.0,Cloud Tech-California,Active,85155.05639558233,alice.brown@example.com,-4617520237,Poor,False
Bob,Williams,25.0,Sales-New York,Pending,62934.73,bob.williams@example.com,-9743260054,Good,False
Bob,Williams,30.0,DevOps-California,Pending,74654.23,bob.williams@example.com,-9550178331,Excellent,True
David,Brown,32.48454882571075,Sales-Texas,Active,85155.05639558233,david.brown@example.com,-5848689992,Average,True
David,Smith,30.0,HR-New York,Pending,118150.59,david.smith@example.com,-6079848703,Average,True
David,Johnson,32.48454882571075,DevOps-Florida,Inactive,91256.64,david.johnson@example.com,-5069176798,Average,False
Bob,Davis,30.0,HR-Florida,Inactive,85997.57,bob.davis@example.com,-3593744038,Good,False
Frank,Smith,25.0,Finance-Texas,Pending,84707.12,frank.smith@example.com,-4640830372,Excellent,False
Eva,Smith,32.48454882571075,DevOps-Texas,Active,84559.9,eva.smith@example.com,-6060148859,Poor,False
Heidi,Miller,32.48454882571075,DevOps-California,Pending,81076.91,heidi.miller@example.com,-8490793883,Poor,False
Eva,Davis,40.0,Admin-Texas,Inactive,85155.05639558233,eva.davis@example.com,-1368528305,Average,False
Heidi,Davis,25.0,Finance-Florida,Pending,97356.31,heidi.davis@example.com,-1537012423,Good,True
Grace,Smith,40.0,DevOps-Illinois,Active,114770.32,grace.smith@example.com,-4626325143,Good,True
Bob,Jones,35.0,Admin-California,Active,109082.07,bob.jones@example.com,-8811210313,Good,False
David,Miller,40.0,DevOps-Florida,Inactive,99944.57,david.miller@example.com,-2175188780,Poor,True
Eva,Miller,40.0,HR-Florida,Pending,116509.72,eva.miller@example.com,-7941515262,Average,False
Eva,Williams,30.0,Finance-Texas,Active,84253.9,eva.williams@example.com,-8409112251,Excellent,True
Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,54776.01,charlie.garcia@example.com,-8837505660,Poor,False
Charlie,Davis,40.0,Sales-Nevada,Inactive,71192.68,charlie.davis@example.com,-8632397912,Average,False
Bob,Smith,32.48454882571075,Finance-Florida,Active,96346.53,bob.smith@example.com,-7876553006,Average,True
Eva,Williams,32.48454882571075,HR-Illinois,Pending,116680.63,eva.williams@example.com,-3095055604,Excellent,True
Grace,Brown,25.0,Finance-Florida,Inactive,76343.56,grace.brown@example.com,-7121988191,Excellent,False
Alice,Johnson,30.0,Sales-Nevada,Inactive,99424.14,alice.johnson@example.com,-7788519052,Excellent,False
Charlie,Garcia,35.0,DevOps-Florida,Inactive,57656.74,charlie.garcia@example.com,-4864010423,Good,True
Heidi,Garcia,40.0,Sales-New York,Pending,77396.94,heidi.garcia@example.com,-6245618516,Excellent,True
Grace,Garcia,32.48454882571075,DevOps-California,Inactive,54299.68,grace.garcia@example.com,-4460045211,Average,False
Charlie,Miller,35.0,HR-Nevada,Pending,103563.58,charlie.miller@example.com,-8991511454,Excellent,True
Grace,Brown,25.0,Finance-California,Inactive,74588.85,grace.brown@example.com,-1293913043,Average,False
David,Garcia,30.0,DevOps-California,Pending,113727.23,david.garcia@example.com,-8818984840,Poor,False
Eva,Brown,25.0,HR-New York,Active,72828.18,eva.brown@example.com,-6046154020,Good,False
Grace,Jones,32.48454882571075,Sales-Florida,Inactive,98717.09,grace.jones@example.com,-1901707567,Poor,False
Frank,Garcia,40.0,Sales-Florida,Inactive,56840.8,frank.garcia@example.com,-1429831521,Poor,True
David,Johnson,35.0,Finance-Illinois,Pending,61663.91,david.johnson@example.com,-9107322835,Average,True
Grace,Brown,30.0,Finance-Nevada,Active,109523.4,grace.brown@example.com,-849378305,Poor,True
Eva,Brown,25.0,HR-Illinois,Inactive,65812.02,eva.brown@example.com,-3963845268,Average,True
Bob,Johnson,32.48454882571075,Cloud Tech-Illinois,Inactive,54708.88,bob.johnson@example.com,-6944391648,Excellent,True
Heidi,Garcia,40.0,Admin-California,Active,107661.73,heidi.garcia@example.com,-7016934291,Excellent,True
Eva,Johnson,40.0,DevOps-Illinois,Inactive,79002.0,eva.johnson@example.com,-9132033015,Average,True
Heidi,Brown,32.48454882571075,Admin-Texas,Pending,86135.69,heidi.brown@example.com,-2341903105,Excellent,False
Heidi,Johnson,30.0,DevOps-Nevada,Inactive,115601.4,heidi.johnson@example.com,-1537221555,Good,True
Grace,Brown,32.48454882571075,DevOps-Nevada,Active,64045.36,grace.brown@example.com,-6847323652,Poor,True
David,Brown,30.0,DevOps-Nevada,Inactive,80477.21,david.brown@example.com,-3774604066,Good,False
Bob,Jones,30.0,Finance-California,Inactive,61240.9,bob.jones@example.com,-2007843613,Poor,True
David,Smith,40.0,Admin-Texas,Active,51939.29,david.smith@example.com,-2442607818,Excellent,True
Eva,Brown,40.0,Finance-Illinois,Inactive,95284.54,eva.brown@example.com,-7543734763,Good,False
Charlie,Garcia,35.0,Admin-Texas,Inactive,106247.67,charlie.garcia@example.com,-2737203762,Excellent,True
Charlie,Williams,25.0,DevOps-Florida,Active,110170.88,charlie.williams@example.com,-8821458413,Poor,True
Charlie,Miller,25.0,HR-Nevada,Pending,52615.44,charlie.miller@example.com,-8460191343,Average,True
Eva,Davis,30.0,DevOps-Illinois,Inactive,82547.26,eva.davis@example.com,-3899827801,Average,False
Bob,Smith,35.0,Finance-Illinois,Pending,63049.22,bob.smith@example.com,-586950731,Good,True
Frank,Smith,35.0,HR-California,Pending,115229.12,frank.smith@example.com,-1464493698,Excellent,True
Grace,Smith,25.0,DevOps-Illinois,Pending,60687.63,grace.smith@example.com,-9516793349,Excellent,False
Frank,Jones,30.0,Finance-Illinois,Inactive,67492.73,frank.jones@example.com,-5573857367,Good,True
Grace,Brown,32.48454882571075,HR-Illinois,Inactive,77821.79,grace.brown@example.com,-119236036,Average,False
Charlie,Jones,35.0,DevOps-Texas,Active,69146.95,charlie.jones@example.com,-6811872332,Poor,False
Grace,Brown,35.0,Admin-Nevada,Inactive,90224.82,grace.brown@example.com,-5104096148,Good,True
David,Garcia,32.48454882571075,Finance-Illinois,Pending,62603.98,david.garcia@example.com,-7315391148,Poor,False
Bob,Jones,35.0,Sales-Nevada,Active,71148.27,bob.jones@example.com,-8307482072,Average,False
David,Jones,40.0,Admin-California,Inactive,52031.74,david.jones@example.com,-6511893939,Excellent,True
Grace,Miller,35.0,DevOps-Florida,Inactive,85155.05639558233,grace.miller@example.com,-6557820189,Average,False
Eva,Williams,32.48454882571075,HR-Illinois,Pending,116680.63,eva.williams@example.com,-4322302332,Good,False
Grace,Jones,30.0,Finance-Nevada,Pending,51990.98,grace.jones@example.com,-2470739200,Excellent,True
David,Miller,30.0,HR-California,Active,85155.05639558233,david.miller@example.com,-3546212759,Good,True
David,Johnson,30.0,Cloud Tech-Texas,Inactive,100215.06,david.johnson@example.com,-2508261122,Good,True
Charlie,Williams,40.0,Finance-New York,Active,114587.11,charlie.williams@example.com,-1261632487,Average,False
Alice,Garcia,30.0,HR-Florida,Inactive,71318.79,alice.garcia@example.com,-8995729892,Good,True
Heidi,Jones,30.0,DevOps-Illinois,Pending,77764.24,heidi.jones@example.com,-7629745492,Average,False
